,Unnamed: 0,player_name,team_abbreviation,age,player_height,player_weight,college,country,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season
4056,4056,Gordan Giricek,UTA,29.0,195.58,95.25432,None,Croatia,1999,2,40,37,10.6,1.9,1.7,-6.3,0.02,0.073,0.23,0.482,0.128,2005-06
4059,4059,Greg Ostertag,UTA,33.0,218.44,127.00576,Kansas,USA,1995,1,28,60,2.4,3.8,1.0,-9.4,0.125,0.211,0.1119999999999999,0.503,0.122,2005-06
4134,4134,Andre Owens,UTA,25.0,193.04,90.7184,Houston,USA,Undrafted,Undrafted,Undrafted,23,3.0,0.9,0.3,-10.0,0.054,0.062,0.203,0.421,0.079,2005-06
4135,4135,Andrei Kirilenko,UTA,25.0,205.74,102.0582,None,Russia,1999,1,24,69,15.3,8.0,4.3,0.6,0.075,0.181,0.206,0.556,0.2019999999999999,2005-06
4181,4181,CJ Miles,UTA,19.0,198.12,95.25432,None,USA,2005,2,34,23,3.4,1.7,0.7,-4.5,0.1,0.126,0.214,0.456,0.142,2005-06
4185,4185,Carlos Boozer,UTA,24.0,205.74,117.026736,Duke,USA,2002,2,34,33,16.3,8.6,2.7,-3.2,0.086,0.254,0.2339999999999999,0.585,0.154,2005-06
4226,4226,Robert Whaley,UTA,24.0,208.28,117.93392,Walsh,USA,2005,2,51,23,2.1,1.9,0.7,-12.6,0.087,0.145,0.158,0.411,0.138,2005-06
4341,4341,Kris Humphries,UTA,21.0,205.74,106.59412,Minnesota,USA,2004,1,14,62,3.0,2.5,0.5,-10.5,0.102,0.1969999999999999,0.192,0.406,0.09,2005-06
4357,4357,Keith McLeod,UTA,26.0,187.96,86.18248,Bowling Green,USA,Undrafted,Undrafted,Undrafted,66,5.6,1.2,2.3,-6.3,0.011,0.072,0.182,0.4639999999999999,0.2189999999999999,2005-06
4381,4381,Milt Palacio,UTA,28.0,193.04,95.25432,Colorado State,Belize,Undrafted,Undrafted,Undrafted,71,6.2,1.9,2.7,-4.7,0.015,0.102,0.195,0.47,0.257,2005-06
4417,4417,Matt Harpring,UTA,30.0,200.66,104.779752,Georgia Tech,USA,1998,1,15,71,12.5,5.2,1.4,-3.6,0.098,0.13,0.218,0.542,0.095,2005-06
4421,4421,Mehmet Okur,UTA,27.0,210.82,112.944408,None,Turkey,2001,2,37,82,18.0,9.1,2.4,-2.7,0.088,0.221,0.236,0.5539999999999999,0.126,2005-06
